customer_id,dropoff_long,dropoff_lat,dropoff_node_id,volume,dropoff_tw_start,dropoff_tw_end,service_duration,depth,height,width,dropoff_zone_id,delivered_date,depot_id,vehicle_id,stop_id
c173266,-88.164724,41.953294,cust_node_110766,2159.838,,,46.0,33.3,2.3,28.2,E-13.2H,2018-08-08,DCH3,v687,RC
c173267,-88.173616,41.959436,cust_node_110767,2836.608,,,15.0,26.7,6.4,16.6,E-13.3J,2018-08-08,DCH3,v687,RJ
c173268,-88.173616,41.959436,cust_node_110767,5741.924,,,15.0,25.4,12.7,17.8,E-13.3J,2018-08-08,DCH3,v687,RJ
c173269,-88.173616,41.959436,cust_node_110767,5492.368,,,15.0,35.6,7.6,20.3,E-13.3J,2018-08-08,DCH3,v687,RJ
c173270,-88.202099,41.921155,cust_node_110768,3383.576,,,77.0,28.4,4.6,25.9,E-14.2J,2018-08-08,DCH3,v687,RL
c173271,-88.154203,41.946853,cust_node_110769,1611.792,,,36.0,31.2,1.8,28.7,E-13.3E,2018-08-08,DCH3,v687,RR
c173272,-88.16765,41.954219,cust_node_110770,9522.192,,,45.0,39.4,7.6,31.8,E-13.2J,2018-08-08,DCH3,v687,RS
c173273,-88.164805,41.956912,cust_node_110771,3820.655999999999,,,60.0,27.4,5.6,24.9,E-13.2H,2018-08-08,DCH3,v687,RX
c173274,-88.159562,41.954791,cust_node_110772,13392.72,,,48.5,49.5,7.6,35.6,E-13.1G,2018-08-08,DCH3,v687,RY
c173275,-88.159562,41.954791,cust_node_110772,4003.796,,,48.5,26.9,6.1,24.4,E-13.1G,2018-08-08,DCH3,v687,RY
c173276,-88.156812,41.958503,cust_node_110773,3614.166,,,144.0,27.9,5.1,25.4,E-13.1G,2018-08-08,DCH3,v687,RZ
c173277,-88.163178,41.955936,cust_node_110774,9522.192,,,38.0,39.4,7.6,31.8,E-13.2H,2018-08-08,DCH3,v687,SD
c173278,-88.148361,41.95379,cust_node_110775,7555.992000000001,,,30.0,50.8,7.4,20.1,E-13.3G,2018-08-08,DCH3,v687,SG
c173279,-88.165487,41.940393,cust_node_110776,2308.0440000000003,,,24.0,31.8,3.8,19.1,E-13.2D,2018-08-08,DCH3,v687,SJ
c173280,-88.165487,41.940393,cust_node_110776,4226.664000000001,,,24.0,29.9,5.7,24.8,E-13.2D,2018-08-08,DCH3,v687,SJ
c173281,-88.160533,41.948135,cust_node_110777,5741.924,,,40.0,25.4,12.7,17.8,E-13.2E,2018-08-08,DCH3,v687,SK
c173282,-88.160535,41.947731,cust_node_110778,3436.112,2018-08-08 14:00:00,2018-08-08 22:00:00,182.0,25.4,7.6,17.8,E-13.2E,2018-08-08,DCH3,v687,SL
c173283,-88.147691,41.953079,cust_node_110779,3074.0,,,101.0,29.0,4.0,26.5,E-13.3G,2018-08-08,DCH3,v687,ST
c173284,-88.167941,41.940087,cust_node_110780,13392.72,,,36.0,49.5,7.6,35.6,E-13.2D,2018-08-08,DCH3,v687,TD
c173285,-88.174661,41.944648,cust_node_110781,6282.387999999999,,,155.0,34.3,7.6,24.1,E-13.1J,2018-08-08,DCH3,v687,TE
c173286,-88.16878,41.939324,cust_node_110782,3003.335,,,27.0,30.5,4.3,22.9,E-13.2D,2018-08-08,DCH3,v687,TG
c173287,-88.19271,41.927097,cust_node_110783,5492.368,,,59.0,35.6,7.6,20.3,E-14.1J,2018-08-08,DCH3,v687,TI
c173288,-88.162332,41.946351,cust_node_110784,5492.368,,,32.0,35.6,7.6,20.3,E-13.2E,2018-08-08,DCH3,v687,TN
c173289,-88.163127,41.954843,cust_node_110785,15726.41,,,44.0,40.6,12.7,30.5,E-13.2H,2018-08-08,DCH3,v687,UA
c173290,-88.166762,41.938698,cust_node_110786,3436.112,,,22.5,25.4,7.6,17.8,E-13.2D,2018-08-08,DCH3,v687,UE
c173291,-88.166762,41.938698,cust_node_110786,6282.387999999999,,,22.5,34.3,7.6,24.1,E-13.2D,2018-08-08,DCH3,v687,UE
c173292,-88.166762,41.938698,cust_node_110786,1370.25,,,22.5,31.5,1.5,29.0,E-13.2D,2018-08-08,DCH3,v687,UE
c173293,-88.166762,41.938698,cust_node_110786,2342.3119999999994,,,22.5,30.2,2.8,27.7,E-13.2D,2018-08-08,DCH3,v687,UE
c173294,-88.150771,41.957967,cust_node_110787,5800.129999999999,,,62.0,34.3,8.9,19.0,E-13.2G,2018-08-08,DCH3,v687,UF
c173295,-88.172921,41.957179,cust_node_110788,1760.8,,,147.0,31.0,2.0,28.4,E-13.3H,2018-08-08,DCH3,v687,UK
c173296,-88.169723,41.953305,cust_node_110789,15726.41,,,34.0,40.6,12.7,30.5,E-13.2J,2018-08-08,DCH3,v687,UO
c173297,-88.169723,41.953305,cust_node_110789,9522.192,,,34.0,39.4,7.6,31.8,E-13.2J,2018-08-08,DCH3,v687,UO
c173298,-88.169723,41.953305,cust_node_110789,5741.924,,,34.0,25.4,12.7,17.8,E-13.2J,2018-08-08,DCH3,v687,UO
c173299,-88.176443,41.955172,cust_node_110790,1149.12,,,46.0,21.6,3.8,14.0,E-13.3J,2018-08-08,DCH3,v687,UP
c173300,-88.195544,41.910074,cust_node_110791,9160.128,,,57.0,43.2,7.6,27.9,E-14.3J,2018-08-08,DCH3,v687,UU
c173301,-88.192282,41.924141,cust_node_110792,823.515,,,59.0,23.1,2.3,15.5,E-14.1J,2018-08-08,DCH3,v687,UW
c173302,-88.160073,41.954183,cust_node_110793,1207.1280000000002,,,43.0,31.8,1.3,29.2,E-13.1H,2018-08-08,DCH3,v687,VG
c173303,-88.161611,41.94794,cust_node_110794,24227.28,,,34.0,48.3,15.2,33.0,E-13.2E,2018-08-08,DCH3,v687,VN
c173304,-88.1627,41.957023,cust_node_110795,8712.612,,,31.0,33.3,12.4,21.1,E-13.2H,2018-08-08,DCH3,v687,VR
c173305,-88.163904,41.957126,cust_node_110796,28112.252,,,64.0,40.6,17.8,38.9,E-13.2H,2018-08-08,DCH3,v687,VU
c173306,-88.172309,41.958777,cust_node_110797,3436.112,,,109.0,25.4,7.6,17.8,E-13.3H,2018-08-08,DCH3,v687,WG
c173307,-88.154528,41.950214,cust_node_110798,13297.312,,,33.0,36.8,17.8,20.3,E-13.3G,2018-08-08,DCH3,v687,WH
c173308,-88.196211,41.908764,cust_node_110799,2579.6400000000003,,,17.0,22.2,8.3,14.0,E-14.3J,2018-08-08,DCH3,v687,WM
c173309,-88.196211,41.908764,cust_node_110799,22605.048000000003,,,17.0,45.7,21.6,22.9,E-14.3J,2018-08-08,DCH3,v687,WM
c173310,-88.142956,41.95123,cust_node_110800,5741.924,2018-08-08 14:00:00,2018-08-08 21:00:00,84.5,25.4,12.7,17.8,E-13.3G,2018-08-08,DCH3,v687,WS
c173311,-88.142956,41.95123,cust_node_110800,9522.192,2018-08-08 14:00:00,2018-08-08 18:00:00,84.5,39.4,7.6,31.8,E-13.3G,2018-08-08,DCH3,v687,WS
c173312,-88.164426,41.959631,cust_node_110801,6282.387999999999,,,180.0,34.3,7.6,24.1,E-13.2H,2018-08-08,DCH3,v687,WT
c173313,-88.194012,41.924988,cust_node_110802,1370.25,,,43.0,31.5,1.5,29.0,E-14.1J,2018-08-08,DCH3,v687,WV
c173314,-88.194012,41.924988,cust_node_110802,987.8399999999998,,,43.0,22.4,3.0,14.7,E-14.1J,2018-08-08,DCH3,v687,WV
c173315,-88.158424,41.946629,cust_node_110803,9522.192,,,41.0,39.4,7.6,31.8,E-13.2E,2018-08-08,DCH3,v687,WX
c173316,-88.166513,41.946822,cust_node_110804,17886.329999999998,,,24.0,33.0,20.3,26.7,E-13.1E,2018-08-08,DCH3,v687,XA
c173317,-88.166513,41.946822,cust_node_110804,17886.329999999998,,,24.0,33.0,20.3,26.7,E-13.1E,2018-08-08,DCH3,v687,XA
c173318,-88.191749,41.910779,cust_node_110805,5741.924,,,29.5,25.4,12.7,17.8,E-14.3J,2018-08-08,DCH3,v687,XC
c173319,-88.191749,41.910779,cust_node_110805,3138.96,,,29.5,29.0,4.1,26.4,E-14.3J,2018-08-08,DCH3,v687,XC
c173320,-88.14872,41.9545,cust_node_110806,1207.1280000000002,,,34.0,31.8,1.3,29.2,E-13.2G,2018-08-08,DCH3,v687,XG
c173321,-88.14872,41.9545,cust_node_110806,944.0,,,34.0,32.0,1.0,29.5,E-13.2G,2018-08-08,DCH3,v687,XG
c173322,-88.14872,41.9545,cust_node_110806,2308.0440000000003,,,34.0,31.8,3.8,19.1,E-13.2G,2018-08-08,DCH3,v687,XG
c173323,-88.14872,41.9545,cust_node_110806,59911.488,,,34.0,54.6,25.4,43.2,E-13.2G,2018-08-08,DCH3,v687,XG
c173324,-88.175599,41.958622,cust_node_110807,3436.112,,,36.5,25.4,7.6,17.8,E-13.3J,2018-08-08,DCH3,v687,XH
c173325,-88.175599,41.958622,cust_node_110807,2342.3119999999994,,,36.5,30.2,2.8,27.7,E-13.3J,2018-08-08,DCH3,v687,XH
c173326,-88.178459,41.95803,cust_node_110808,482.064,,,110.0,24.2,1.2,16.6,E-13.3J,2018-08-08,DCH3,v687,XI
c173327,-88.147073,41.955265,cust_node_110809,5741.924,,,20.0,25.4,12.7,17.8,E-13.2G,2018-08-08,DCH3,v687,XK
c173328,-88.152473,41.954001,cust_node_110810,579.3119999999999,,,81.0,32.4,0.6,29.8,E-13.3G,2018-08-08,DCH3,v687,XO
c173329,-88.167112,41.953592,cust_node_110811,2543.968,,,87.5,32.8,2.8,27.7,E-13.2J,2018-08-08,DCH3,v687,XT
c173330,-88.167112,41.953592,cust_node_110811,5741.924,,,87.5,25.4,12.7,17.8,E-13.2J,2018-08-08,DCH3,v687,XT
c173331,-88.192748,41.907656,cust_node_110812,3284.4240000000004,,,32.0,28.6,4.4,26.1,E-14.3J,2018-08-08,DCH3,v687,XU
c173332,-88.165498,41.939438,cust_node_110813,7937.706,,,144.0,34.3,11.4,20.3,E-13.2D,2018-08-08,DCH3,v687,XW
c173333,-88.170441,41.955852,cust_node_110814,8957.85,,,28.0,33.0,8.9,30.5,E-13.3H,2018-08-08,DCH3,v687,YA
c173334,-88.14716,41.953334,cust_node_110815,3023.16,,,36.0,29.5,6.1,16.8,E-13.3G,2018-08-08,DCH3,v687,YE
c173335,-88.195357,41.918525,cust_node_110816,5722.030000000001,,,23.7,34.7,8.5,19.4,E-14.2J,2018-08-08,DCH3,v687,YK
c173336,-88.195357,41.918525,cust_node_110816,32159.26,,,23.7,44.5,20.3,35.6,E-14.2J,2018-08-08,DCH3,v687,YK
c173337,-88.195357,41.918525,cust_node_110816,10058.241000000002,,,23.7,30.7,16.3,20.1,E-14.2J,2018-08-08,DCH3,v687,YK
c173338,-88.169703,41.942909,cust_node_110817,22605.048000000003,,,25.3,45.7,21.6,22.9,E-13.2D,2018-08-08,DCH3,v687,YO
c173339,-88.169703,41.942909,cust_node_110817,3478.7519999999995,,,25.3,28.2,4.8,25.7,E-13.2D,2018-08-08,DCH3,v687,YO
c173340,-88.169703,41.942909,cust_node_110817,3334.5,,,25.3,28.5,4.5,26.0,E-13.2D,2018-08-08,DCH3,v687,YO
c173341,-88.165037,41.95761,cust_node_110818,5741.924,,,61.0,25.4,12.7,17.8,E-13.2H,2018-08-08,DCH3,v687,YP
c173342,-88.189924,41.922813,cust_node_110819,3657.368,,,78.0,27.8,5.2,25.3,E-14.1J,2018-08-08,DCH3,v687,YR
c173343,-88.176077,41.959522,cust_node_110820,3074.0,,,60.0,29.0,4.0,26.5,E-13.3J,2018-08-08,DCH3,v687,YU
c173344,-88.170535,41.944986,cust_node_110821,59911.488,,,63.0,54.6,25.4,43.2,E-13.1D,2018-08-08,DCH3,v687,YX
c173345,-88.162918,41.945409,cust_node_110822,3524.864000000001,,,32.0,28.1,4.9,25.6,E-13.2E,2018-08-08,DCH3,v687,YY
c173346,-88.175937,41.952181,cust_node_110823,3699.612,,,74.0,27.7,5.3,25.2,E-13.1J,2018-08-08,DCH3,v687,ZA
c173347,-88.167217,41.949276,cust_node_110824,3820.655999999999,,,25.8,27.4,5.6,24.9,E-13.1E,2018-08-08,DCH3,v687,ZC
c173348,-88.167217,41.949276,cust_node_110824,40765.48,,,25.8,37.1,32.8,33.5,E-13.1E,2018-08-08,DCH3,v687,ZC
c173349,-88.167217,41.949276,cust_node_110824,487.5,,,25.8,32.5,0.5,30.0,E-13.1E,2018-08-08,DCH3,v687,ZC
c173350,-88.167217,41.949276,cust_node_110824,4266.408,,,25.8,26.2,6.9,23.6,E-13.1E,2018-08-08,DCH3,v687,ZC
c173351,-88.167217,41.949276,cust_node_110824,5957.819999999999,,,25.8,33.0,10.2,17.7,E-13.1E,2018-08-08,DCH3,v687,ZC
c173352,-88.161406,41.946956,cust_node_110825,9160.128,2018-08-08 14:00:00,2018-08-08 22:00:00,46.0,43.2,7.6,27.9,E-13.2E,2018-08-08,DCH3,v687,ZD
c173353,-88.161406,41.946956,cust_node_110825,5942.01,2018-08-08 14:00:00,2018-08-08 22:00:00,46.0,30.5,10.2,19.1,E-13.2E,2018-08-08,DCH3,v687,ZD
c173354,-88.162568,41.955999,cust_node_110826,10440.234,,,35.0,34.3,11.4,26.7,E-13.2H,2018-08-08,DCH3,v687,ZE
c173355,-88.186966,41.910291,cust_node_110827,4037.688,2018-08-08 14:00:00,2018-08-08 22:00:00,37.0,26.8,6.2,24.3,E-14.3J,2018-08-08,DCH3,v687,ZF
c173356,-88.177507,41.955483,cust_node_110828,10440.234,,,27.5,34.3,11.4,26.7,E-13.3J,2018-08-08,DCH3,v687,ZH
c173357,-88.177507,41.955483,cust_node_110828,9522.192,,,27.5,39.4,7.6,31.8,E-13.3J,2018-08-08,DCH3,v687,ZH
c173358,-88.16794,41.946792,cust_node_110829,5741.924,,,239.0,25.4,12.7,17.8,E-13.1D,2018-08-08,DCH3,v687,ZI
c173359,-88.192652,41.921116,cust_node_110830,13297.312,,,84.0,36.8,17.8,20.3,E-14.1J,2018-08-08,DCH3,v687,ZT
c173918,-88.123453,42.036963,cust_node_111165,21102.256,,,50.5,40.6,14.6,35.6,D-19.3C,2018-08-08,DCH4,v690,AC
c173919,-88.123453,42.036963,cust_node_111165,3614.166,,,50.5,27.9,5.1,25.4,D-19.3C,2018-08-08,DCH4,v690,AC
c173920,-88.132406,42.025989,cust_node_111166,1611.792,,,44.0,31.2,1.8,28.7,D-19.2G,2018-08-08,DCH4,v690,AD
c173921,-88.145608,42.030115,cust_node_111167,4053.861,,,21.5,26.7,6.3,24.1,D-19.1H,2018-08-08,DCH4,v690,AI
c173922,-88.145608,42.030115,cust_node_111167,2127.375,,,21.5,30.5,2.5,27.9,D-19.1H,2018-08-08,DCH4,v690,AI
c173923,-88.127023,42.039682,cust_node_111168,9522.192,,,60.0,39.4,7.6,31.8,D-19.1E,2018-08-08,DCH4,v690,AM
c173924,-88.127023,42.039682,cust_node_111168,487.5,,,60.0,32.5,0.5,30.0,D-19.1E,2018-08-08,DCH4,v690,AM
c173925,-88.14918,42.0298,cust_node_111169,3896.672,,,30.0,27.2,5.8,24.7,D-19.3H,2018-08-08,DCH4,v690,AN
c173926,-88.131018,42.038783,cust_node_111170,9522.192,,,46.0,39.4,7.6,31.8,D-19.2E,2018-08-08,DCH4,v690,AR
c173927,-88.134427,42.039201,cust_node_111171,5741.924,,,71.0,25.4,12.7,17.8,D-18.2J,2018-08-08,DCH4,v690,AS
c173928,-88.134173,42.031852,cust_node_111172,5741.924,,,98.0,25.4,12.7,17.8,D-19.3E,2018-08-08,DCH4,v690,AT
c173929,-88.134173,42.031852,cust_node_111172,752.1,,,98.0,34.5,1.0,21.8,D-19.3E,2018-08-08,DCH4,v690,AT
c173930,-88.10721,42.034478,cust_node_111173,9522.192,,,53.0,39.4,7.6,31.8,D-19.1A,2018-08-08,DCH4,v690,AW
c173931,-88.137673,42.029238,cust_node_111174,13392.72,,,35.0,49.5,7.6,35.6,D-19.1G,2018-08-08,DCH4,v690,AX
c173932,-88.141426,42.04302,cust_node_111175,5940.4800000000005,,,10.0,31.2,11.9,16.0,D-18.1J,2018-08-08,DCH4,v690,BA
c173933,-88.11991,42.028274,cust_node_111176,18487.5,,,72.0,58.0,8.5,37.5,D-19.1B,2018-08-08,DCH4,v690,BJ
c173934,-88.114589,42.034813,cust_node_111177,1203.332,,,40.0,31.7,1.3,29.2,D-19.2A,2018-08-08,DCH4,v690,BK
c173935,-88.113802,42.035459,cust_node_111178,10440.234,,,31.0,34.3,11.4,26.7,D-19.2A,2018-08-08,DCH4,v690,BR
c173936,-88.121386,42.038325,cust_node_111179,2135.0,,,38.0,30.5,2.5,28.0,D-19.3D,2018-08-08,DCH4,v690,BX
c173937,-88.149984,42.031234,cust_node_111180,1149.12,,,154.0,21.6,3.8,14.0,D-19.2H,2018-08-08,DCH4,v690,BZ
c173938,-88.131205,42.040783,cust_node_111181,3436.112,,,51.0,25.4,7.6,17.8,D-18.2J,2018-08-08,DCH4,v690,CA
c173939,-88.138326,42.035145,cust_node_111182,1537.024,,,77.0,25.6,3.8,15.8,D-19.2J,2018-08-08,DCH4,v690,CD
c173940,-88.13339,42.036191,cust_node_111183,4781.114,,,45.0,37.3,5.8,22.1,D-19.2E,2018-08-08,DCH4,v690,CE
c173941,-88.124609,42.034162,cust_node_111184,13297.312,,,40.0,36.8,17.8,20.3,D-19.2C,2018-08-08,DCH4,v690,CK
c173942,-88.132793,42.029304,cust_node_111185,5877.82,,,41.0,33.8,9.4,18.5,D-19.3G,2018-08-08,DCH4,v690,CO
c173943,-88.148035,42.029118,cust_node_111186,1028.1370000000002,,,47.5,31.9,1.1,29.3,D-19.3H,2018-08-08,DCH4,v690,CR
c173944,-88.148035,42.029118,cust_node_111186,24227.28,,,47.5,48.3,15.2,33.0,D-19.3H,2018-08-08,DCH4,v690,CR
c173945,-88.122991,42.026197,cust_node_111187,10440.234,,,51.0,34.3,11.4,26.7,D-19.1B,2018-08-08,DCH4,v690,CW
c173946,-88.139607,42.027698,cust_node_111188,3233.342,,,25.7,28.7,4.3,26.2,D-19.1G,2018-08-08,DCH4,v690,CX
c173947,-88.139607,42.027698,cust_node_111188,3436.112,,,25.7,25.4,7.6,17.8,D-19.1G,2018-08-08,DCH4,v690,CX
c173948,-88.139607,42.027698,cust_node_111188,3383.576,,,25.7,28.4,4.6,25.9,D-19.1G,2018-08-08,DCH4,v690,CX
c173949,-88.10994,42.032577,cust_node_111189,15726.41,,,37.0,40.6,12.7,30.5,D-19.3A,2018-08-08,DCH4,v690,CY
c173950,-88.122309,42.0409,cust_node_111190,17886.329999999998,,,42.0,33.0,20.3,26.7,D-19.2D,2018-08-08,DCH4,v690,DG
c173951,-88.146849,42.029904,cust_node_111191,13297.312,,,40.0,36.8,17.8,20.3,D-19.1H,2018-08-08,DCH4,v690,DL
c173952,-88.128132,42.030332,cust_node_111192,1370.25,,,42.0,31.5,1.5,29.0,D-19.1C,2018-08-08,DCH4,v690,DR
c173953,-88.13999,42.042324,cust_node_111193,7937.706,,,22.0,34.3,11.4,20.3,D-18.1J,2018-08-08,DCH4,v690,DT
c173954,-88.13999,42.042324,cust_node_111193,3740.904000000001,,,64.0,27.6,5.4,25.1,D-18.1J,2018-08-08,DCH4,v690,DT
c173955,-88.105489,42.033067,cust_node_111194,30867.096,,,50.0,53.3,15.2,38.1,D-19.1A,2018-08-08,DCH4,v690,EA
c173956,-88.105489,42.033067,cust_node_111194,9522.192,,,50.0,39.4,7.6,31.8,D-19.1A,2018-08-08,DCH4,v690,EA
c173957,-88.124615,42.038071,cust_node_111195,679.6800000000001,,,53.5,23.6,1.8,16.0,D-19.1E,2018-08-08,DCH4,v690,ED
c173958,-88.124615,42.038071,cust_node_111195,3614.166,,,53.5,27.9,5.1,25.4,D-19.1E,2018-08-08,DCH4,v690,ED
c173959,-88.151235,42.03009,cust_node_111196,3284.4240000000004,,,43.0,28.6,4.4,26.1,D-19.2H,2018-08-08,DCH4,v690,EF
c173960,-88.130365,42.034394,cust_node_111197,3436.112,,,101.0,25.4,7.6,17.8,D-19.2E,2018-08-08,DCH4,v690,EI
c173961,-88.115967,42.029119,cust_node_111198,9160.128,,,52.0,43.2,7.6,27.9,D-19.2B,2018-08-08,DCH4,v690,EN
c173962,-88.115967,42.029119,cust_node_111198,5741.924,,,52.0,25.4,12.7,17.8,D-19.2B,2018-08-08,DCH4,v690,EN
c173963,-88.133073,42.032161,cust_node_111199,5741.924,,,30.0,25.4,12.7,17.8,D-19.3E,2018-08-08,DCH4,v690,EO
c173964,-88.130512,42.03178,cust_node_111200,2578.1,,,58.0,40.6,2.5,25.4,D-19.3G,2018-08-08,DCH4,v690,ES
c173965,-88.130512,42.03178,cust_node_111200,24227.28,,,58.0,48.3,15.2,33.0,D-19.3G,2018-08-08,DCH4,v690,ES
c173966,-88.143566,42.029106,cust_node_111201,3436.112,,,48.5,25.4,7.6,17.8,D-19.3J,2018-08-08,DCH4,v690,ET
c173967,-88.143566,42.029106,cust_node_111201,5184.46,,,48.5,36.5,6.7,21.2,D-19.3J,2018-08-08,DCH4,v690,ET
c173968,-88.126961,42.036686,cust_node_111202,13297.312,,,37.5,36.8,17.8,20.3,D-19.2C,2018-08-08,DCH4,v690,EW
c173969,-88.126961,42.036686,cust_node_111202,571.5,,,37.5,18.0,2.5,12.7,D-19.2C,2018-08-08,DCH4,v690,EW
c173970,-88.147628,42.031197,cust_node_111203,2839.312,,,123.0,40.4,2.8,25.1,D-19.1H,2018-08-08,DCH4,v690,EX
c173971,-88.145647,42.029106,cust_node_111204,17886.329999999998,,,41.0,33.0,20.3,26.7,D-19.3J,2018-08-08,DCH4,v690,FC
c173972,-88.145647,42.029106,cust_node_111204,4003.796,,,41.0,26.9,6.1,24.4,D-19.3J,2018-08-08,DCH4,v690,FC
c173973,-88.105314,42.035168,cust_node_111205,1207.1280000000002,,,65.0,31.8,1.3,29.2,D-19.1A,2018-08-08,DCH4,v690,FD
c173974,-88.134578,42.035428,cust_node_111206,17886.329999999998,,,80.0,33.0,20.3,26.7,D-19.1J,2018-08-08,DCH4,v690,FF
c173975,-88.134578,42.035428,cust_node_111206,5816.719999999999,,,80.0,34.0,9.1,18.8,D-19.1J,2018-08-08,DCH4,v690,FF
c173976,-88.135188,42.041717,cust_node_111207,6016.075,,,25.0,32.5,10.7,17.3,D-18.2J,2018-08-08,DCH4,v690,FG
c173977,-88.132271,42.040495,cust_node_111208,5741.924,,,31.0,25.4,12.7,17.8,D-18.2J,2018-08-08,DCH4,v690,FO
c173978,-88.136201,42.025952,cust_node_111209,17886.329999999998,,,147.0,33.0,20.3,26.7,D-19.2G,2018-08-08,DCH4,v690,FQ
c173979,-88.136201,42.025952,cust_node_111209,17886.329999999998,,,147.0,33.0,20.3,26.7,D-19.2G,2018-08-08,DCH4,v690,FQ
c173980,-88.118421,42.038442,cust_node_111210,3436.112,,,25.0,25.4,7.6,17.8,D-19.2D,2018-08-08,DCH4,v690,FY
c173981,-88.14071,42.04283,cust_node_111211,584.99,,,50.3,42.7,0.5,27.4,D-18.1J,2018-08-08,DCH4,v690,GG
c173982,-88.14071,42.04283,cust_node_111211,3570.0,,,50.3,28.0,5.0,25.5,D-18.1J,2018-08-08,DCH4,v690,GG
c173983,-88.14071,42.04283,cust_node_111211,15726.41,,,50.3,40.6,12.7,30.5,D-18.1J,2018-08-08,DCH4,v690,GG
c173984,-88.13937,42.02585,cust_node_111212,5942.01,,,55.0,30.5,10.2,19.1,D-19.1G,2018-08-08,DCH4,v690,GL
c173985,-88.138283,42.0346,cust_node_111213,5741.924,,,67.0,25.4,12.7,17.8,D-19.2J,2018-08-08,DCH4,v690,GQ
c173986,-88.138283,42.0346,cust_node_111213,2205.2159999999994,,,67.0,30.4,2.6,27.9,D-19.2J,2018-08-08,DCH4,v690,GQ
c173987,-88.139205,42.029101,cust_node_111214,516.945,,,18.2,24.1,1.3,16.5,D-19.1G,2018-08-08,DCH4,v690,GV
c173988,-88.139205,42.029101,cust_node_111214,15726.41,,,18.2,40.6,12.7,30.5,D-19.1G,2018-08-08,DCH4,v690,GV
c173989,-88.139205,42.029101,cust_node_111214,3478.464,,,18.2,39.6,3.6,24.4,D-19.1G,2018-08-08,DCH4,v690,GV
c173990,-88.139205,42.029101,cust_node_111214,17886.329999999998,,,18.2,33.0,20.3,26.7,D-19.1G,2018-08-08,DCH4,v690,GV
c173991,-88.123455,42.038733,cust_node_111215,10371.14,,,38.0,35.3,13.0,22.6,D-19.3D,2018-08-08,DCH4,v690,HM
c173992,-88.124915,42.039914,cust_node_111216,7937.706,,,41.0,34.3,11.4,20.3,D-19.1E,2018-08-08,DCH4,v690,HN
c173993,-88.13501,42.03804,cust_node_111217,3436.112,,,66.0,25.4,7.6,17.8,D-18.2J,2018-08-08,DCH4,v690,HW
c173994,-88.125361,42.028288,cust_node_111218,2798.6800000000003,,,76.0,30.5,7.4,12.4,D-19.1B,2018-08-08,DCH4,v690,HZ
c173995,-88.121714,42.025739,cust_node_111219,4393.158,,,82.0,25.7,7.4,23.1,D-19.1B,2018-08-08,DCH4,v690,IG
c173996,-88.122121,42.029009,cust_node_111220,4716.544,,,51.0,37.6,5.6,22.4,D-19.1B,2018-08-08,DCH4,v690,IJ
c173997,-88.138068,42.030247,cust_node_111221,10440.234,,,341.0,34.3,11.4,26.7,D-19.3J,2018-08-08,DCH4,v690,IP
c173998,-88.11735,42.028637,cust_node_111222,13297.312,,,61.0,36.8,17.8,20.3,D-19.2B,2018-08-08,DCH4,v690,IR
c173999,-88.128903,42.027024,cust_node_111223,1767.0,,,41.0,31.0,2.0,28.5,D-19.2G,2018-08-08,DCH4,v690,IY
c174000,-88.12344,42.038102,cust_node_111224,9522.192,,,67.0,39.4,7.6,31.8,D-19.3D,2018-08-08,DCH4,v690,JC
c174001,-88.12344,42.038102,cust_node_111224,7937.706,,,67.0,34.3,11.4,20.3,D-19.3D,2018-08-08,DCH4,v690,JC
c174002,-88.116954,42.037474,cust_node_111225,1217.52,,,30.0,18.0,3.8,17.8,D-19.2D,2018-08-08,DCH4,v690,JH
c174003,-88.131665,42.033589,cust_node_111226,10092.145,,,47.0,30.5,16.3,20.3,D-19.3E,2018-08-08,DCH4,v690,JI
c174004,-88.146241,42.031087,cust_node_111227,2475.0,,,35.0,30.0,3.0,27.5,D-19.1H,2018-08-08,DCH4,v690,JJ
c174005,-88.13251,42.030047,cust_node_111228,13392.72,,,18.0,49.5,7.6,35.6,D-19.3G,2018-08-08,DCH4,v690,JK
c174006,-88.13251,42.030047,cust_node_111228,5942.01,,,18.0,30.5,10.2,19.1,D-19.3G,2018-08-08,DCH4,v690,JK
c174007,-88.143264,42.040629,cust_node_111229,3478.7519999999995,,,71.0,28.2,4.8,25.7,D-18.1J,2018-08-08,DCH4,v690,JV
c174008,-88.124485,42.033666,cust_node_111230,2579.6400000000003,,,47.0,22.2,8.3,14.0,D-19.2C,2018-08-08,DCH4,v690,JX
c174009,-88.11365,42.028729,cust_node_111231,4461.912,,,40.0,25.2,7.8,22.7,D-19.3B,2018-08-08,DCH4,v690,KA
c174010,-88.132254,42.03713,cust_node_111232,2962.632,,,36.0,29.2,3.8,26.7,D-19.2E,2018-08-08,DCH4,v690,KG
c174011,-88.138438,42.033921,cust_node_111233,82351.01,,,75.0,71.8,20.3,56.5,D-19.2J,2018-08-08,DCH4,v690,KW
c174012,-88.131176,42.025812,cust_node_111234,22605.048000000003,,,31.0,45.7,21.6,22.9,D-19.2G,2018-08-08,DCH4,v690,KZ
c174013,-88.138557,42.025649,cust_node_111235,36761.04,,,152.0,43.2,27.9,30.5,D-19.2G,2018-08-08,DCH4,v690,LA
c174014,-88.136569,42.027675,cust_node_111236,5877.82,,,38.0,33.8,9.4,18.5,D-19.1G,2018-08-08,DCH4,v690,LE
